team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Auburn,2Q,6,88,25,1,Normal,pass,6,successful,,0.54,0.33,0.38,,B.Nix,W.Hastings,,,,,10-B.Nix complete to 33-W.Hastings. 33-W.Hastings to AUB 25 for 6 yards.
Auburn,2Q,6,89,26,2,Normal,pass,-6,not successful,,0.50,0.32,0.36,,B.Nix,,B.Mafe,,1,,10-B.Nix sacked at AUB 19 for -6 yards (34-B.Mafe).
Auburn,3Q,7,91,27,1,Normal,run,5,successful,0.11,,0.35,0.39,D.Williams,,,C.Williamson,M.Sori-Marin,0.5,0.5,"3-D.Williams to AUB 37 for 5 yards (6-C.Williamson,55-M.Sori-Marin)."
Auburn,3Q,7,92,28,2,Normal,run,2,not successful,0.10,,0.33,0.42,S.Shivers,,,C.Coughlin,,1,,8-S.Shivers to AUB 39 for 2 yards (45-C.Coughlin).
Auburn,3Q,7,93,29,3,Normal,pass,-8,not successful,,0.47,0.32,0.40,,B.Nix,,S.Renner,,1,,10-B.Nix sacked at AUB 31 for -8 yards (90-S.Renner).
Minnesota,3Q,8,95,51,1,Normal,run,3,not successful,0.48,,0.55,0.54,R.Smith,,,K.Britt,,1,,1-R.Smith to MIN 29 for 3 yards (33-K.Britt).
Minnesota,3Q,8,96,52,2,Normal,run,5,successful,0.50,,0.56,0.55,R.Smith,,,T.Truesdell,,1,,1-R.Smith to MIN 34 for 5 yards (94-T.Truesdell).
Minnesota,3Q,8,97,53,3,Normal,run,2,successful,0.52,,0.57,0.56,M.Ibrahim,,,K.Britt,,1,,24-M.Ibrahim to MIN 36 for 2 yards (33-K.Britt).
Minnesota,3Q,8,98,54,1,Normal,pass,,not successful,,0.59,0.56,0.55,,T.Morgan,T.Johnson,,,,,2-T.Morgan incomplete. Intended for 6-T.Johnson.
Minnesota,3Q,8,99,55,2,Normal,run,3,not successful,0.50,,0.55,0.56,R.Smith,,,D.Brown,,1,,1-R.Smith to MIN 39 for 3 yards (5-D.Brown).
Minnesota,3Q,8,100,56,3,Normal,pass,,not successful,,0.57,0.54,0.55,,T.Morgan,R.Bateman,,,,,2-T.Morgan incomplete. Intended for 13-R.Bateman.
