team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Alabama,1Q,3,16,5,1,Normal,run,17,explosive,0.50,,0.60,0.40,N.Harris,,,M.Webb,L.Cine,0.5,0.5," 22-N.Harris to BAMA 40 for 17 yards (23-M.Webb,16-L.Cine). "
Alabama,1Q,3,17,6,1,Normal,pass,,not successful,,0.50,0.50,0.33,,M.Jones,N.Harris,,,,, 10-M.Jones incomplete. Intended for 22-N.Harris. 
Alabama,1Q,3,18,7,2,Normal,run,0,not successful,0.33,,0.43,0.43,N.Harris,,,L.Cine,,1,, 22-N.Harris to BAMA 40 for no gain (16-L.Cine). 
Alabama,1Q,3,19,8,3,Normal,pass,8,not successful,,0.40,0.38,0.38,,M.Jones,J.Metchie,T.Stevenson,,1,, 10-M.Jones complete to 8-J.Metchie. 8-J.Metchie to BAMA 48 for 8 yards (7-T.Stevenson). 
Georgia,1Q,3,21,9,1,Normal,run,-1,not successful,0.00,,0.14,0.14,Z.White,,,B.Young,,1,, 3-Z.White to UGA 15 for -1 yard (47-B.Young). 
Georgia,1Q,3,22,10,2,Normal,run,12,successful,0.50,,0.25,0.25,Z.White,,,C.Harris,D.Hellams,0.5,0.5," 3-Z.White to UGA 27 for 12 yards (8-C.Harris,29-D.Hellams). "
Georgia,1Q,3,23,11,1,Normal,pass,,not successful,,0.14,0.22,0.22,,S.Bennett,,,,,, 13-S.Bennett incomplete. 
Georgia,1Q,3,24,12,2,Normal,run,3,not successful,0.33,,0.20,0.30,Z.White,,,D.Moses,,1,, 3-Z.White to UGA 30 for 3 yards (32-D.Moses). 
Georgia,1Q,3,25,13,3,Normal,pass,,not successful,,0.13,0.18,0.27,,S.Bennett,K.Jackson,,,,, 13-S.Bennett incomplete. Intended for 10-K.Jackson. 
Alabama,1Q,4,27,10,1,Normal,run,7,successful,0.50,,0.44,0.44,N.Harris,,,T.Campbell,N.Smith,0.5,0.5," 22-N.Harris to BAMA 14 for 7 yards (3-T.Campbell,4-N.Smith). "
Alabama,1Q,4,28,11,2,Normal,run,2,not successful,0.40,,0.40,0.50,N.Harris,,,J.Rochester,Q.Walker,0.5,0.5," 22-N.Harris to BAMA 16 for 2 yards (92-J.Rochester,25-Q.Walker). "
Alabama,1Q,4,29,12,3,Normal,run,8,successful,0.50,,0.45,0.55,N.Harris,,,E.Stokes,R.LeCounte,0.5,0.5," 22-N.Harris to BAMA 24 for 8 yards (27-E.Stokes,2-R.LeCounte). "
Alabama,1Q,4,30,13,1,Normal,pass,,not successful,,0.33,0.42,0.50,,M.Jones,J.Waddle,,,,, 10-M.Jones incomplete. Intended for 17-J.Waddle. 
Alabama,1Q,4,31,14,2,Normal,run,3,not successful,0.43,,0.38,0.54,N.Harris,,,M.Herring,,1,, 22-N.Harris to BAMA 27 for 3 yards (10-M.Herring). 
Alabama,1Q,4,32,15,3,Normal,pass,,not successful,,0.29,0.36,0.50,,M.Jones,S.Bolden,,,,, 10-M.Jones incomplete. Intended for 18-S.Bolden. 
Georgia,1Q,4,34,15,1,Normal,run,5,successful,0.50,,0.25,0.33,K.McIntosh,,,M.Moore,C.Harris,0.5,0.5," 6-K.McIntosh to UGA 48 for 5 yards (13-M.Moore,8-C.Harris). "
Georgia,1Q,4,35,16,2,Normal,run,7,successful,0.60,,0.31,0.38,K.McIntosh,,,D.Moses,,1,, 6-K.McIntosh to BAMA 45 for 7 yards (32-D.Moses). 
