team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Tennessee,2Q,4,46,22,2,Normal,run,5,not successful,0.23,,0.33,0.72,T.Chandler,,,D.Moses,,1,, 8-T.Chandler to BAMA 21 for 5 yards (32-D.Moses). 
Tennessee,2Q,4,48,24,3,Red Zone,run,1,not successful,0.21,,0.32,0.74,E.Gray,,,C.Harris,,1,, 3-E.Gray to BAMA 15 for 1 yard (8-C.Harris). 
Alabama,2Q,4,51,20,1,Normal,run,7,successful,0.80,,0.84,0.53,B.Robinson,,,M.Butler,,1,, 4-B.Robinson to BAMA 32 for 7 yards (94-M.Butler). 
Alabama,2Q,4,52,21,2,Normal,run,13,successful,0.82,,0.85,0.55,B.Robinson,,,K.George,,1,, 4-B.Robinson to BAMA 45 for 13 yards (5-K.George). 
Alabama,2Q,4,53,22,1,Normal,pass,22,explosive,,0.90,0.86,0.52,,M.Jones,S.Bolden,S.Shamburger,,1,, 10-M.Jones complete to 18-S.Bolden. 18-S.Bolden to TEN 33 for 22 yards (12-S.Shamburger). 
Alabama,2Q,4,54,23,1,Normal,pass,17,explosive,,0.91,0.86,0.50,,M.Jones,S.Bolden,,,,, 10-M.Jones complete to 18-S.Bolden. 18-S.Bolden to TEN 16 for 17 yards. 
Alabama,2Q,4,55,24,1,Red Zone,run,2,not successful,0.75,,0.83,0.52,B.Robinson,,,K.Bennett,,1,, 4-B.Robinson to TEN 14 for 2 yards (95-K.Bennett). 
Alabama,2Q,4,56,25,2,Red Zone,run,7,successful,0.77,,0.83,0.54,M.Jones,,,,,,, 10-M.Jones scrambles to TEN 7 for 7 yards. 
Alabama,2Q,4,57,26,3,Red Zone,run,2,successful,0.79,,0.84,0.56,M.Jones,,,M.Butler,,1,, 10-M.Jones to TEN 5 for 2 yards (94-M.Butler). 
Alabama,2Q,4,58,27,1,Red Zone,no play,3,successful,,,0.85,,,,,,,,," 10-M.Jones incomplete. Intended for 8-J.Metchie. Penalty on TEN 22-J.McCollough, Holding, 3 yards, enforced at TEN 5. No Play. "
Alabama,2Q,4,60,29,1,Red Zone,pass,,not successful,,0.83,0.81,0.54,,M.Jones,D.Smith,,,,, 10-M.Jones incomplete. Intended for 6-D.Smith. 
Alabama,2Q,4,61,30,2,Red Zone,run,7,successful,0.80,,0.82,0.56,B.Robinson,,,,,,, 4-B.Robinson runs 7 yards for a touchdown. 
Tennessee,2Q,5,64,26,1,Normal,no play,10,successful,,,0.35,,,,,,,,," 2-J.Guarantano incomplete. Intended for 80-R.Keyton. Penalty on BAMA 28-J.Jobe, Holding, 10 yards, enforced at TEN 25. No Play. "
Tennessee,2Q,5,65,27,1,Normal,run,9,successful,0.27,,0.38,0.75,E.Gray,,,D.Wright,,1,, 3-E.Gray to TEN 44 for 9 yards (3-D.Wright). 
Tennessee,2Q,5,66,28,2,Normal,pass,7,successful,,0.67,0.41,0.71,,J.Guarantano,E.Gray,C.Harris,,1,, 2-J.Guarantano complete to 3-E.Gray. 3-E.Gray pushed ob at BAMA 49 for 7 yards (8-C.Harris). 
Tennessee,2Q,5,67,29,1,Normal,run,3,not successful,0.25,,0.39,0.73,T.Chandler,,,J.Eboigbe,,1,, 8-T.Chandler to BAMA 46 for 3 yards (92-J.Eboigbe). 
Tennessee,2Q,5,68,30,2,Normal,pass,,not successful,,0.57,0.38,0.70,,J.Guarantano,J.Palmer,,,,, 2-J.Guarantano incomplete. Intended for 5-J.Palmer. 
Tennessee,2Q,5,69,31,3,Normal,run,8,successful,0.29,,0.40,0.71,J.Guarantano,,,D.Wright,,1,, 2-J.Guarantano scrambles to BAMA 38 for 8 yards (3-D.Wright). 
Tennessee,2Q,5,70,32,1,Normal,pass,38,explosive,,0.63,0.42,0.68,,J.Guarantano,J.Hyatt,,,,, 2-J.Guarantano complete to 11-J.Hyatt. 11-J.Hyatt runs 38 yards for a touchdown. 
Alabama,2Q,5,73,31,1,Normal,pass,25,explosive,,0.85,0.83,0.54,,M.Jones,M.Forristall,A.Taylor,,1,, 10-M.Jones complete to 87-M.Forristall. 87-M.Forristall to TEN 50 for 25 yards (2-A.Taylor). 
Alabama,2Q,5,74,32,1,Normal,run,3,not successful,0.75,,0.80,0.55,N.Harris,,,Q.Crouch,,1,, 22-N.Harris to TEN 47 for 3 yards (27-Q.Crouch). 
Alabama,2Q,5,75,33,2,Normal,pass,45,explosive,,0.86,0.81,0.53,,M.Jones,J.Metchie,B.Thompson,A.Taylor,0.5,0.5," 10-M.Jones complete to 8-J.Metchie. 8-J.Metchie to TEN 2 for 45 yards (0-B.Thompson,2-A.Taylor). "
Alabama,2Q,5,76,34,1,Red Zone,pass,,not successful,,0.80,0.78,0.52,,M.Jones,D.Smith,,,,, 10-M.Jones incomplete. Intended for 6-D.Smith. 
Alabama,2Q,5,77,35,2,Red Zone,run,2,successful,0.76,,0.79,0.53,N.Harris,,,,,,, 22-N.Harris runs 2 yards for a touchdown. 
Tennessee,2Q,6,80,33,1,Normal,run,4,not successful,0.28,,0.41,0.69,T.Chandler,,,J.Jobe,,1,, 8-T.Chandler to TEN 29 for 4 yards (28-J.Jobe). 
Tennessee,2Q,6,81,34,2,Normal,run,3,not successful,0.26,,0.39,0.70,E.Gray,,,P.Mathis,,1,, 3-E.Gray to TEN 32 for 3 yards (48-P.Mathis). 
Tennessee,2Q,6,82,35,3,Normal,pass,,not successful,,0.56,0.38,0.68,,J.Guarantano,R.Keyton,,,,, 2-J.Guarantano incomplete. Intended for 80-R.Keyton. 
Alabama,2Q,6,84,36,1,Normal,run,9,successful,0.78,,0.79,0.55,N.Harris,,,J.McCollough,,1,, 22-N.Harris to BAMA 29 for 9 yards (22-J.McCollough). 
Alabama,2Q,6,85,37,2,Normal,run,1,successful,0.79,,0.80,0.56,N.Harris,,,A.Solomon,,1,, 22-N.Harris to BAMA 30 for 1 yard (98-A.Solomon). 
Alabama,2Q,6,86,38,1,Normal,pass,11,successful,,0.81,0.81,0.54,,M.Jones,N.Harris,Q.Crouch,,1,, 10-M.Jones complete to 22-N.Harris. 22-N.Harris to BAMA 41 for 11 yards (27-Q.Crouch). 
Alabama,2Q,6,87,39,1,Normal,pass,5,successful,,0.82,0.81,0.53,,M.Jones,N.Harris,B.Thompson,,1,, 10-M.Jones complete to 22-N.Harris. 22-N.Harris to BAMA 46 for 5 yards (0-B.Thompson). 
Alabama,2Q,6,88,40,2,Normal,pass,14,successful,,0.83,0.82,0.51,,M.Jones,N.Harris,,,,, 10-M.Jones complete to 22-N.Harris. 22-N.Harris runs ob at TEN 40 for 14 yards. 
Alabama,2Q,6,89,41,1,Normal,pass,0,not successful,,0.79,0.79,0.50,,M.Jones,,R.Harrison,,1,," 10-M.Jones sacked at TEN 46 for -6 yards. Penalty on BAMA 10-M.Jones, Intentional grounding, 0 yards, enforced at TEN 46. (30-R.Harrison). "
Alabama,2Q,6,90,42,2,Normal,pass,,not successful,,0.75,0.78,0.49,,M.Jones,J.Billingsley,,,,, 10-M.Jones incomplete. Intended for 19-J.Billingsley. 
Alabama,2Q,6,91,43,3,Normal,pass,,not successful,,0.71,0.76,0.48,,M.Jones,N.Harris,,,,, 10-M.Jones incomplete. Intended for 22-N.Harris. 
Tennessee,2Q,7,93,37,1,Normal,run,2,not successful,0.25,,0.37,0.69,E.Gray,,,D.Wright,,1,, 3-E.Gray to TEN 20 for 2 yards (3-D.Wright). 
Tennessee,2Q,7,94,38,2,Normal,pass,,not successful,,0.50,0.35,0.67,,J.Guarantano,J.Palmer,,,,, 2-J.Guarantano incomplete. Intended for 5-J.Palmer. 
Tennessee,2Q,7,95,39,3,Normal,run,0,not successful,0.24,,0.34,0.68,E.Gray,,,C.Barmore,,1,, 3-E.Gray to TEN 20 for no gain (58-C.Barmore). 
Alabama,2Q,7,97,45,1,Normal,run,16,explosive,0.80,,0.76,0.49,N.Harris,,,M.Butler,,1,, 22-N.Harris to BAMA 48 for 16 yards (94-M.Butler). 
Alabama,2Q,7,98,46,1,Normal,pass,13,successful,,0.73,0.77,0.48,,M.Jones,J.Billingsley,H.To'o To'o,,1,, 10-M.Jones complete to 19-J.Billingsley. 19-J.Billingsley pushed ob at TEN 39 for 13 yards (11-H.To'o To'o). 
Alabama,2Q,7,99,47,1,Normal,pass,,not successful,,0.70,0.75,0.47,,M.Jones,D.Smith,,,,, 10-M.Jones incomplete. Intended for 6-D.Smith. 
Tennessee,3Q,8,101,41,1,Normal,run,5,successful,0.27,,0.36,0.69,E.Gray,,,C.Harris,,1,, 3-E.Gray to TEN 30 for 5 yards (8-C.Harris). 
Tennessee,3Q,8,102,42,2,Normal,pass,,not successful,,0.45,0.35,0.67,,J.Guarantano,J.Palmer,,,,, 2-J.Guarantano incomplete. Intended for 5-J.Palmer. 
Tennessee,3Q,8,103,43,3,Normal,run,,not successful,0.26,,0.34,0.68,E.Gray,,,M.Moore,,,," 3-E.Gray to TEN 28, FUMBLES (13-M.Moore). 13-M.Moore runs 28 yards for a touchdown. "
Tennessee,3Q,9,107,45,1,Normal,run,4,not successful,0.25,,0.33,0.69,T.Chandler,,,T.Smith,C.Barmore,0.5,0.5," 8-T.Chandler to TEN 34 for 4 yards (50-T.Smith,58-C.Barmore). "
Tennessee,3Q,9,108,46,2,Normal,pass,-2,not successful,,0.42,0.32,0.67,,J.Guarantano,T.Chandler,P.Surtain,,1,, 2-J.Guarantano complete to 8-T.Chandler. 8-T.Chandler to TEN 32 for -2 yards (2-P.Surtain). 
Tennessee,3Q,9,109,47,3,Normal,pass,,not successful,,0.38,0.32,0.65,,J.Guarantano,J.Palmer,,,,, 2-J.Guarantano incomplete. Intended for 5-J.Palmer. 
Alabama,3Q,9,111,48,1,Normal,run,6,successful,0.81,,0.76,0.48,N.Harris,,,S.Shamburger,,1,, 22-N.Harris to BAMA 34 for 6 yards (12-S.Shamburger). 
Alabama,3Q,9,112,49,2,Normal,run,1,not successful,0.77,,0.74,0.49,N.Harris,,,T.Baron,,1,, 22-N.Harris to BAMA 35 for 1 yard (9-T.Baron). 
Alabama,3Q,9,113,50,3,Normal,pass,,not successful,,0.67,0.72,0.48,,M.Jones,S.Bolden,T.Flowers,,,," 10-M.Jones complete to 18-S.Bolden. 18-S.Bolden to BAMA 48, FUMBLES (1-T.Flowers). 26-T.Jackson to BAMA 48 for no gain. "
Tennessee,3Q,10,114,49,1,Normal,run,-1,not successful,0.24,,0.31,0.66,T.Chandler,,,C.Harris,,1,, 8-T.Chandler to BAMA 49 for -1 yard (8-C.Harris). 
Tennessee,3Q,10,115,50,2,Normal,pass,4,not successful,,0.36,0.30,0.64,,J.Guarantano,V.Jones,P.Surtain,C.Harris,0.5,0.5," 2-J.Guarantano complete to 1-V.Jones. 1-V.Jones to BAMA 45 for 4 yards (2-P.Surtain,8-C.Harris). "
