team,quarter,drive_team,play_count,play_count_team,down,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Florida,1Q,2,20,7,1,run,4,not successful,0.00,,0.20,0.40,L.Perine,,,P.Queen,,1,,2-L.Perine to FLA 41 for 4 yards (8-P.Queen).
Florida,1Q,2,21,8,2,run,17,explosive,0.33,,0.33,0.50,L.Perine,,,J.Stevens,,1,,2-L.Perine to LSU 42 for 17 yards (3-J.Stevens).
Florida,1Q,2,22,9,1,pass,,not successful,,0.25,0.29,0.43,,K.Trask,K.Pitts,,,,,11-K.Trask incomplete. Intended for 84-K.Pitts.
Florida,1Q,2,23,10,2,pass,11,successful,,0.40,0.38,0.38,,K.Trask,L.Perine,P.Queen,,1,,11-K.Trask complete to 2-L.Perine. 2-L.Perine to LSU 31 for 11 yards (8-P.Queen).
Florida,1Q,2,24,11,1,run,12,successful,0.50,,0.44,0.44,E.Jones,,,J.Phillips,,1,,5-E.Jones to LSU 19 for 12 yards (6-J.Phillips).
Florida,1Q,2,25,12,1,run,3,not successful,0.40,,0.40,0.50,E.Jones,,,G.Logan,,1,,5-E.Jones to LSU 16 for 3 yards (97-G.Logan).
Florida,1Q,2,26,13,2,run,1,not successful,0.33,,0.36,0.55,L.Perine,,,P.Queen,,1,,2-L.Perine to LSU 15 for 1 yard (8-P.Queen).
Florida,1Q,2,27,14,3,pass,6,successful,,0.50,0.42,0.50,,K.Trask,T.Grimes,D.Stingley,K.Vincent,0.5,0.5,"11-K.Trask complete to 8-T.Grimes. 8-T.Grimes to LSU 9 for 6 yards (24-D.Stingley,5-K.Vincent)."
Florida,1Q,2,28,15,1,run,2,not successful,0.29,,0.38,0.54,L.Perine,,,J.Phillips,K.Chaisson,0.5,0.5,"2-L.Perine to LSU 7 for 2 yards (6-J.Phillips,18-K.Chaisson)."
Florida,1Q,2,29,16,2,run,2,not successful,0.25,,0.36,0.57,K.Trask,,,P.Queen,J.Stevens,0.5,0.5,"11-K.Trask to LSU 5 for 2 yards (8-P.Queen,3-J.Stevens)."
Florida,1Q,2,30,17,3,pass,5,successful,,0.57,0.40,0.53,,K.Trask,T.Grimes,,,,, 11-K.Trask complete to 8-T.Grimes. 8-T.Grimes runs 5 yards for a touchdown.
LSU,1Q,3,33,11,1,pass,5,successful,,0.67,0.60,0.40,,J.Burrow,S.Sullivan,D.Stiner,D.Reese II,0.5,0.5,"9-J.Burrow complete to 10-S.Sullivan. 10-S.Sullivan to LSU 30 for 5 yards (13-D.Stiner,33-D.Reese II)."
LSU,1Q,3,34,12,2,run,3,not successful,0.40,,0.55,0.45,J.Burrow,,,D.Reese II,,1,,9-J.Burrow scrambles to LSU 33 for 3 yards (33-D.Reese II).
LSU,1Q,3,35,13,3,pass,1,not successful,,0.57,0.50,0.42,,J.Burrow,J.Jefferson,C.Henderson,,1,,9-J.Burrow complete to 2-J.Jefferson. 2-J.Jefferson to LSU 34 for 1 yard (1-C.Henderson).
Florida,1Q,3,37,18,1,pass,23,explosive,,0.63,0.44,0.50,,K.Trask,K.Pitts,D.Stingley,,1,,11-K.Trask complete to 84-K.Pitts. 84-K.Pitts to FLA 40 for 23 yards (24-D.Stingley).
Florida,1Q,3,38,19,1,pass,,not successful,,0.56,0.41,0.47,,K.Trask,F.Swain,,,,,11-K.Trask incomplete. Intended for 16-F.Swain.
Florida,1Q,3,39,20,2,run,1,not successful,0.22,,0.39,0.50,M.Davis,,,N.Farrell,S.Ika,0.5,0.5,"20-M.Davis to FLA 41 for 1 yard (92-N.Farrell,62-S.Ika)."
Florida,1Q,3,40,21,3,run,8,not successful,0.20,,0.37,0.53,K.Trask,,,G.Delpit,,1,,11-K.Trask scrambles to FLA 49 for 8 yards (7-G.Delpit).
LSU,2Q,4,42,15,1,run,2,not successful,0.33,,0.46,0.46,J.Emery,,,J.Zuniga,,1,,4-J.Emery to LSU 20 for 2 yards (92-J.Zuniga).
