team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Alabama,3Q,9,111,52,1,Normal,pass,13,successful,,0.69,0.65,0.29,,M.Jones,J.Waddle,,,,, 10-M.Jones complete to 17-J.Waddle. 17-J.Waddle to OSU 38 for 13 yards. 
Alabama,3Q,9,112,53,1,Normal,run,1,not successful,0.53,,0.64,0.30,N.Harris,,,H.Garrett,,1,, 22-N.Harris to OSU 37 for 1 yard (92-H.Garrett). 
Alabama,3Q,9,113,54,2,Normal,pass,10,successful,,0.69,0.65,0.29,,M.Jones,N.Harris,T.Borland,,1,, 10-M.Jones complete to 22-N.Harris. 22-N.Harris to OSU 27 for 10 yards (32-T.Borland). 
Alabama,3Q,9,114,55,1,Normal,pass,-1,not successful,,0.68,0.63,0.29,,M.Jones,,A.Jackson,,1,, 10-M.Jones sacked at OSU 28 for -1 yard (52-A.Jackson). 
Alabama,3Q,9,115,56,2,Normal,pass,12,successful,,0.68,0.64,0.28,,M.Jones,X.Williams,S.Banks,,1,, 10-M.Jones complete to 3-X.Williams. 3-X.Williams to OSU 16 for 12 yards (7-S.Banks). 
Alabama,3Q,9,116,57,1,Red Zone,pass,5,successful,,0.69,0.65,0.28,,M.Jones,J.Billingsley,B.Browning,,1,, 10-M.Jones complete to 19-J.Billingsley. 19-J.Billingsley to OSU 11 for 5 yards (5-B.Browning). 
Alabama,3Q,9,117,58,2,Red Zone,pass,,not successful,,0.68,0.64,0.27,,M.Jones,M.Forristall,,,,, 10-M.Jones incomplete. Intended for 87-M.Forristall. 
Alabama,3Q,9,118,59,3,Red Zone,run,6,successful,0.56,,0.64,0.29,N.Harris,,,P.Werner,,1,, 22-N.Harris to OSU 5 for 6 yards (20-P.Werner). 
Alabama,3Q,9,119,60,1,Red Zone,run,0,not successful,0.53,,0.63,0.30,N.Harris,,,P.Werner,T.Borland,0.5,0.5," 22-N.Harris to OSU 5 for no gain (20-P.Werner,32-T.Borland). "
Alabama,3Q,9,120,61,2,Red Zone,pass,,not successful,,0.66,0.62,0.29,,M.Jones,J.Metchie,,,,, 10-M.Jones incomplete. Intended for 8-J.Metchie. 
Alabama,3Q,9,121,62,3,Red Zone,pass,3,not successful,,0.64,0.61,0.29,,M.Jones,N.Harris,S.Wade,J.Hilliard,0.5,0.5," 10-M.Jones complete to 22-N.Harris. 22-N.Harris to OSU 2 for 3 yards (24-S.Wade,47-J.Hilliard). "
