team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Auburn,2Q,5,74,31,2,Normal,run,3,not successful,0.64,,0.38,0.46,J.Whitlow,,,P.Mathis,R.Davis,0.5,0.5,"28-J.Whitlow to AUB 28 for 3 yards (48-P.Mathis,99-R.Davis)."
Auburn,2Q,5,75,32,3,Normal,no play,15,successful,,,0.41,,,,,M.Wilson,A.Williams,0.5,0.5,"8-J.Stidham sacked at AUB 17 for -11 yards. Penalty on BAMA 92-Q.Williams, Facemasking, 15 yards, enforced at AUB 28. No Play. (30-M.Wilson,79-A.Williams)."
Auburn,2Q,5,76,33,1,Normal,run,3,not successful,0.58,,0.39,0.48,A.Schwartz,,,S.Smith,,1,,5-A.Schwartz pushed ob at AUB 46 for 3 yards (4-S.Smith).
Auburn,2Q,5,77,34,2,Normal,pass,,not successful,,0.14,0.38,0.46,,J.Stidham,,,,,,8-J.Stidham incomplete.
Auburn,2Q,5,78,35,3,Normal,pass,,not successful,,0.13,0.37,0.44,,J.Stidham,D.Slayton,,,,,8-J.Stidham incomplete. Intended for 81-D.Slayton.
Alabama,2Q,6,80,36,1,Normal,run,-1,not successful,0.50,,0.47,0.38,J.Jacobs,,,D.Davis,,1,,8-J.Jacobs to BAMA 15 for -1 yard (57-D.Davis).
Alabama,2Q,6,81,37,2,Normal,pass,8,successful,,0.48,0.48,0.36,,T.Tagovailoa,J.Jeudy,J.Davis,,1,,13-T.Tagovailoa complete to 4-J.Jeudy. 4-J.Jeudy to BAMA 23 for 8 yards (13-J.Davis).
Alabama,2Q,6,82,38,3,Normal,run,2,not successful,0.46,,0.47,0.38,J.Jacobs,,,C.Miller,,1,,8-J.Jacobs to BAMA 25 for 2 yards (8-C.Miller).
Auburn,2Q,6,84,37,1,Normal,pass,0,not successful,,0.13,0.35,0.43,,J.Stidham,A.Schwartz,S.Smith,,1,,"8-J.Stidham complete to 5-A.Schwartz. 5-A.Schwartz to BAMA 23, FUMBLES (4-S.Smith). 76-P.Wanogho to BAMA 23 for no gain."
Auburn,2Q,6,85,38,2,Normal,pass,23,explosive,,0.18,0.38,0.41,,R.Davis,M.Miller,,,,, 23-R.Davis complete to 32-M.Miller. 32-M.Miller runs 23 yards for a touchdown.
Alabama,2Q,7,88,40,1,Normal,pass,,not successful,,0.45,0.46,0.37,,T.Tagovailoa,H.Ruggs,,,,,13-T.Tagovailoa incomplete. Intended for 11-H.Ruggs.
Alabama,2Q,7,89,41,2,Normal,run,1,not successful,0.43,,0.44,0.39,N.Harris,,,B.Bryant,M.Atkinson,0.5,0.5,"22-N.Harris to BAMA 26 for 1 yard (1-B.Bryant,48-M.Atkinson)."
Alabama,2Q,7,90,42,3,Normal,run,8,not successful,0.40,,0.43,0.41,T.Tagovailoa,,,N.Igbinoghene,,1,,"13-T.Tagovailoa scrambles, pushed ob at BAMA 34 for 8 yards (4-N.Igbinoghene)."
Auburn,2Q,7,92,39,1,Normal,run,7,successful,0.62,,0.39,0.43,J.Whitlow,,,D.Thompson,D.Moses,0.5,0.5,"28-J.Whitlow to AUB 27 for 7 yards (14-D.Thompson,32-D.Moses)."
Auburn,2Q,7,93,40,2,Normal,run,3,successful,0.64,,0.41,0.45,J.Whitlow,,,Q.Williams,L.Ray,0.5,0.5,"28-J.Whitlow to AUB 30 for 3 yards (92-Q.Williams,89-L.Ray)."
Auburn,2Q,7,94,41,1,Normal,run,2,not successful,0.60,,0.40,0.47,S.Shivers,,,R.Davis,,1,,25-S.Shivers to AUB 32 for 2 yards (99-R.Davis).
Auburn,2Q,7,95,42,2,Normal,run,1,not successful,0.56,,0.39,0.48,J.Whitlow,,,R.Davis,S.Carter,0.5,0.5,"28-J.Whitlow to AUB 33 for 1 yard (99-R.Davis,5-S.Carter)."
Alabama,3Q,8,97,44,1,Normal,run,1,not successful,0.38,,0.42,0.42,D.Harris,,,D.Williams,,1,,34-D.Harris to BAMA 26 for 1 yard (49-D.Williams).
Alabama,3Q,8,98,45,2,Normal,pass,8,successful,,0.48,0.44,0.41,,T.Tagovailoa,I.Smith,D.Williams,,1,,13-T.Tagovailoa complete to 82-I.Smith. 82-I.Smith to BAMA 34 for 8 yards (49-D.Williams).
